index,feature,mean_abs_shap_mean,mean_abs_shap_std
317,positions_CAM_RM_CM,3.079037339512446e-05,8.259863269097879e-05
528,positions_LW_LM,2.873042837380427e-05,9.584679017982217e-05
255,country_of_citizenship_Suriname,2.7831562624455507e-05,0.00010104164129157408
344,positions_CB_LB,2.603439947114543e-05,6.0832767884139124e-05
270,country_of_citizenship_Uruguay,2.504971713646225e-05,4.7527320501218034e-05
61,club_league_name_2_Bundesliga,2.447344279920547e-05,4.787461527395745e-05
171,country_of_citizenship_Czech_Republic,2.275843307941237e-05,4.901911955623596e-05
5,Comp_be_Belgian_Pro_League,2.20993983514317e-05,3.1352467812163614e-05
285,is_free_agent,1.9317309353004847e-05,3.318461445634458e-05
708,sub_position_Goalkeeper,1.6232905179650554e-05,4.507560314249891e-05
246,country_of_citizenship_Senegal,1.5070120975698088e-05,3.233836945691498e-05
603,positions_RM_LM_RW,1.3669566223691722e-05,3.339486044061571e-05
232,country_of_citizenship_Northern_Ireland,1.250357065404721e-05,4.842612091125263e-05
