index,feature,mean_abs_shap_mean,mean_abs_shap_std
140,country_of_citizenship_Armenia,0.0,0.0
141,country_of_citizenship_Australia,0.0,0.0
143,country_of_citizenship_Azerbaijan,0.0,0.0
144,country_of_citizenship_Bangladesh,0.0,0.0
146,country_of_citizenship_Benin,0.0,0.0
147,country_of_citizenship_Bermuda,0.0,0.0
148,country_of_citizenship_Bolivia,0.0,0.0
150,country_of_citizenship_Brazil,0.0,0.0
151,country_of_citizenship_Bulgaria,0.0,0.0
152,country_of_citizenship_Burkina_Faso,0.0,0.0
153,country_of_citizenship_Burundi,0.0,0.0
156,country_of_citizenship_Cape_Verde,0.0,0.0
157,country_of_citizenship_Central_African_Republic,0.0,0.0
158,country_of_citizenship_Chad,0.0,0.0
159,country_of_citizenship_Chile,0.0,0.0
160,country_of_citizenship_China,0.0,0.0
161,country_of_citizenship_Chinese_Taipei,0.0,0.0
163,country_of_citizenship_Comoros,0.0,0.0
164,country_of_citizenship_Congo,0.0,0.0
165,country_of_citizenship_Costa_Rica,0.0,0.0
168,country_of_citizenship_Cuba,0.0,0.0
169,country_of_citizenship_Curacao,0.0,0.0
170,country_of_citizenship_Cyprus,0.0,0.0
174,country_of_citizenship_Dominican_Republic,0.0,0.0
175,country_of_citizenship_Ecuador,0.0,0.0
176,country_of_citizenship_Egypt,0.0,0.0
178,country_of_citizenship_Equatorial_Guinea,0.0,0.0
179,country_of_citizenship_Estonia,0.0,0.0
180,country_of_citizenship_Faroe_Islands,0.0,0.0
183,country_of_citizenship_French_Guiana,0.0,0.0
184,country_of_citizenship_Gabon,0.0,0.0
185,country_of_citizenship_Georgia,0.0,0.0
189,country_of_citizenship_Grenada,0.0,0.0
190,country_of_citizenship_Guadeloupe,0.0,0.0
192,country_of_citizenship_Guinea_Bissau,0.0,0.0
193,country_of_citizenship_Guyana,0.0,0.0
194,country_of_citizenship_Haiti,0.0,0.0
195,country_of_citizenship_Honduras,0.0,0.0
196,country_of_citizenship_Hungary,0.0,0.0
198,country_of_citizenship_Indonesia,0.0,0.0
199,country_of_citizenship_Iran,0.0,0.0
200,country_of_citizenship_Iraq,0.0,0.0
202,country_of_citizenship_Israel,0.0,0.0
204,country_of_citizenship_Jamaica,0.0,0.0
206,country_of_citizenship_Jordan,0.0,0.0
207,country_of_citizenship_Kazakhstan,0.0,0.0
208,country_of_citizenship_Kenya,0.0,0.0
209,country_of_citizenship_Korea_South,0.0,0.0
211,country_of_citizenship_Latvia,0.0,0.0
212,country_of_citizenship_Liberia,0.0,0.0
213,country_of_citizenship_Libya,0.0,0.0
214,country_of_citizenship_Lithuania,0.0,0.0
215,country_of_citizenship_Luxembourg,0.0,0.0
216,country_of_citizenship_Madagascar,0.0,0.0
218,country_of_citizenship_Malta,0.0,0.0
219,country_of_citizenship_Martinique,0.0,0.0
220,country_of_citizenship_Mauritania,0.0,0.0
221,country_of_citizenship_Mexico,0.0,0.0
222,country_of_citizenship_Moldova,0.0,0.0
223,country_of_citizenship_Montenegro,0.0,0.0
224,country_of_citizenship_Montserrat,0.0,0.0
227,country_of_citizenship_New_Caledonia,0.0,0.0
228,country_of_citizenship_New_Zealand,0.0,0.0
229,country_of_citizenship_Niger,0.0,0.0
231,country_of_citizenship_North_Macedonia,0.0,0.0
234,country_of_citizenship_Panama,0.0,0.0
235,country_of_citizenship_Paraguay,0.0,0.0
236,country_of_citizenship_Peru,0.0,0.0
237,country_of_citizenship_Philippines,0.0,0.0
239,country_of_citizenship_Portugal,0.0,0.0
240,country_of_citizenship_Qatar,0.0,0.0
242,country_of_citizenship_Russia,0.0,0.0
243,country_of_citizenship_Rwanda,0.0,0.0
244,country_of_citizenship_Saudi_Arabia,0.0,0.0
248,country_of_citizenship_Sierra_Leone,0.0,0.0
